,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes,comb_edu,comb_alc,avg_grade,social,failures_plus_higher_no
299,17,1,1,1,3,0,4,3,2,1,2,4,10,11,10,10,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,2,3,10.5,1.0,0
300,17,2,1,1,2,0,4,2,3,2,2,2,2,11,12,14,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,3,4,11.5,1.5,0
301,17,2,2,1,1,0,3,4,4,1,3,5,2,13,12,12,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,4,12.5,5.0,0
302,17,2,2,1,1,0,3,4,4,1,3,5,12,10,13,12,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,4,11.5,5.0,0
303,17,2,2,2,2,0,4,4,4,2,3,5,6,12,12,12,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,5,12.0,2.5,0
304,17,2,2,2,2,0,4,4,4,2,3,5,6,12,12,12,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,4,5,12.0,2.5,0
305,17,2,2,1,4,0,3,4,1,1,1,2,2,10,11,12,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,4,2,10.5,0.5,0
306,17,2,2,1,4,0,3,4,1,1,1,2,0,10,9,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,4,2,9.5,0.5,0
307,17,2,4,1,2,0,4,3,2,1,1,5,0,14,15,15,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,6,2,14.5,1.5,0
308,17,2,4,1,2,0,4,3,2,1,1,5,8,14,15,16,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,6,2,14.5,1.5,0
309,17,3,2,2,2,0,4,4,4,1,3,1,2,14,16,15,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,5,4,15.0,2.0,0
310,17,3,2,2,2,0,4,4,4,1,3,1,2,14,15,15,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,5,4,14.5,2.0,0
311,17,3,3,1,2,0,5,3,3,2,3,1,32,14,13,14,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,6,5,13.5,2.0,0
312,17,3,3,1,2,0,5,3,3,2,3,1,56,9,9,8,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,6,5,9.0,2.0,0
313,17,4,2,1,4,0,4,2,3,1,1,4,2,14,15,17,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,6,2,14.5,0.75,0
314,17,4,2,1,4,0,4,2,3,1,1,4,6,14,12,13,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,6,2,13.0,0.75,0
315,17,4,3,1,2,0,3,2,3,1,2,3,0,14,12,12,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,7,3,13.0,2.0,0
316,17,4,3,1,2,0,3,2,3,1,2,3,14,13,13,14,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,7,3,13.0,2.0,0
317,18,3,2,2,2,0,4,1,1,1,1,5,15,12,9,10,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,5,2,10.5,1.0,1
318,18,3,2,2,2,0,4,1,1,1,1,5,75,10,9,9,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,5,2,9.5,1.0,1
319,18,1,1,3,1,3,5,2,5,1,5,4,6,9,8,10,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,2,6,8.5,5.0,3
320,18,1,1,3,1,3,5,2,5,1,5,4,6,11,10,11,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,2,6,10.5,5.0,3
321,18,2,1,2,2,0,4,3,5,1,2,3,0,6,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,3,3,3.0,3.0,1
322,18,2,1,2,2,0,4,3,5,1,2,3,12,8,9,10,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,3,3,8.5,3.0,1
323,18,2,2,2,4,0,4,4,4,1,1,4,0,10,9,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,4,2,9.5,1.0,0
324,18,2,2,2,4,0,4,4,4,1,1,4,6,14,13,14,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,4,2,13.5,1.0,0
325,18,2,2,1,2,0,3,2,3,1,1,5,4,11,11,13,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,4,2,11.0,1.5,0
326,18,3,1,1,2,0,5,3,3,1,1,4,4,8,8,8,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,4,2,8.0,2.0,0
327,18,3,1,1,2,1,5,3,3,1,1,4,16,9,8,7,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,4,2,8.5,2.0,1
328,18,4,4,2,2,0,4,3,4,2,2,4,8,10,11,12,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,8,4,10.5,2.0,0
329,18,4,4,2,2,0,4,3,4,2,2,4,8,12,10,11,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,8,4,11.0,2.0,0
330,18,1,1,2,4,0,5,2,2,1,1,3,2,17,17,18,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,2,2,17.0,0.5,0
331,18,1,1,2,4,0,5,2,2,1,1,3,1,12,12,12,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,2,2,12.0,0.5,0
332,18,3,2,1,3,0,4,3,3,5,1,5,10,12,11,11,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,5,6,11.5,1.3333333333333333,0
333,18,4,4,2,2,0,4,3,4,1,1,3,4,0,11,11,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,8,2,5.5,2.0,0
334,18,4,4,2,2,0,4,3,4,1,1,3,6,5,6,6,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,8,2,5.5,2.0,0
335,18,1,1,2,2,0,5,4,4,1,1,4,0,12,13,13,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2,2,12.5,2.0,0
336,18,1,1,2,2,0,5,4,4,1,1,4,4,8,9,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2,2,8.5,2.0,0
337,18,1,1,2,3,0,4,5,5,1,2,2,0,14,14,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,2,3,14.0,1.6666666666666667,0
338,18,1,4,1,2,0,3,4,4,1,2,5,2,10,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,5,3,10.0,2.5,0
339,18,2,1,2,3,0,4,4,4,1,1,3,10,12,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,3,2,11.0,1.6666666666666667,0
340,18,2,1,2,3,0,4,4,4,1,1,3,0,7,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,3,2,3.5,1.6666666666666667,0
341,18,2,1,1,2,0,4,2,5,1,2,1,8,14,14,15,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,3,3,14.0,3.0,0
342,18,2,1,2,2,0,4,3,1,1,1,5,10,12,13,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,3,2,12.5,1.0,0
343,18,2,1,2,2,0,5,3,3,1,2,1,2,12,12,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,3,3,12.0,1.5,0
344,18,2,1,2,2,0,5,3,3,1,2,1,0,8,8,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,3,3,8.0,1.5,0
345,18,2,1,1,2,3,5,4,5,1,3,5,10,10,9,8,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,3,4,9.5,3.0,4
346,18,2,2,1,3,0,4,3,3,1,2,2,0,18,18,18,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,3,18.0,1.0,0
347,18,2,2,1,3,0,4,3,3,1,2,2,5,18,18,19,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,4,3,18.0,1.0,0
348,18,2,2,4,2,0,4,2,5,1,1,2,2,10,9,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,4,2,9.5,3.0,0
349,18,2,2,1,3,0,4,3,3,1,1,3,0,11,12,13,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,4,2,11.5,1.3333333333333333,0
350,18,2,2,1,3,0,4,3,3,1,1,3,0,9,10,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,2,9.5,1.3333333333333333,0
351,18,2,2,1,1,0,4,3,5,2,4,5,2,10,10,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,4,6,10.0,6.0,0
352,18,2,3,1,3,0,4,3,3,1,2,3,0,11,12,14,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,5,3,11.5,1.0,0
353,18,2,3,1,3,0,4,3,3,1,2,3,4,11,10,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,5,3,10.5,1.0,0
354,18,2,3,1,4,0,4,5,5,1,3,2,10,16,16,16,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,5,4,16.0,1.5,0
355,18,2,3,1,4,0,4,5,5,1,3,2,4,15,14,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,4,14.5,1.5,0
356,18,2,4,1,2,1,4,4,3,1,1,3,8,14,12,12,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,6,2,13.0,1.5,1
357,18,3,2,1,3,0,4,3,4,1,2,2,5,14,17,17,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,5,3,15.5,1.6666666666666667,0
358,18,3,2,1,3,0,5,4,3,2,3,1,4,14,16,17,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,5,5,15.0,1.3333333333333333,0
359,18,3,2,1,3,0,5,4,3,2,3,1,7,13,13,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,5,5,13.0,1.3333333333333333,0
360,18,3,2,1,2,0,3,1,2,1,2,1,4,10,13,13,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,5,3,11.5,1.5,0
361,18,3,3,1,2,0,4,1,4,1,1,3,8,11,12,14,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,6,2,11.5,2.0,0
362,18,3,3,2,1,1,4,1,1,1,1,3,14,8,7,7,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,6,2,7.5,1.0,2
363,18,3,3,1,2,0,5,3,4,1,1,4,0,7,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,6,2,3.5,2.0,0
364,18,3,3,1,2,0,5,3,4,1,1,4,8,10,11,12,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,6,2,10.5,2.0,0
365,18,3,4,1,1,0,5,4,4,1,1,1,4,11,12,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,7,2,11.5,5.0,0
366,18,4,3,1,3,0,4,3,4,1,1,5,2,14,15,17,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,7,2,14.5,1.6666666666666667,0
367,18,4,3,1,3,0,4,3,4,1,1,5,9,9,10,9,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7,2,9.5,1.6666666666666667,0
368,18,4,3,1,4,0,4,3,3,1,1,3,0,16,17,17,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,7,2,16.5,0.75,0
369,18,4,3,1,4,0,4,3,3,1,1,3,0,14,13,14,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,7,2,13.5,0.75,0
370,18,4,3,1,2,0,3,1,2,1,3,2,2,15,15,15,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,7,4,15.0,1.5,0
371,18,4,3,1,2,0,3,1,2,1,3,2,21,17,18,18,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,7,4,17.5,1.5,0
372,18,4,4,1,2,1,2,4,4,1,1,4,2,14,12,13,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,8,2,13.0,2.5,1
373,18,4,4,1,2,1,2,4,4,1,1,4,15,9,8,8,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,8,2,8.5,2.5,1
374,18,4,4,1,2,0,4,4,4,3,3,5,0,12,11,13,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,8,6,11.5,2.0,0
375,18,4,4,1,2,0,4,4,4,3,3,5,2,11,11,11,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,8,6,11.0,2.0,0
376,18,2,1,1,2,0,4,3,4,1,3,5,2,12,12,13,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,3,4,12.0,2.5,0
377,18,2,2,2,2,0,4,1,4,1,3,4,10,14,17,17,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,4,15.5,2.0,0
378,18,2,4,2,2,1,4,3,3,1,1,3,18,10,10,10,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,6,2,10.0,1.5,1
379,18,4,4,1,2,0,4,2,4,1,1,4,14,12,10,11,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,8,2,11.0,2.5,0
380,18,4,4,1,2,0,4,2,4,1,1,4,0,14,15,15,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,8,2,14.5,2.5,0
381,18,1,1,1,3,0,4,4,3,2,3,3,4,11,12,14,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,2,5,11.5,1.0,0
382,18,1,1,2,2,0,4,4,3,1,1,3,2,13,13,13,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,2,2,13.0,1.5,0
383,18,1,1,2,2,0,4,4,3,1,1,3,2,11,11,11,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,2,2,11.0,1.5,0
384,18,2,1,1,2,1,5,4,3,1,1,5,12,12,12,13,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,3,2,12.0,2.0,1
385,18,2,2,1,2,1,5,3,1,1,1,5,16,9,8,10,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,4,2,8.5,1.0,1
386,18,2,2,1,2,0,4,3,3,1,1,2,0,8,8,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,4,2,8.0,2.0,0
387,18,2,2,1,2,0,4,3,3,1,1,2,0,10,9,12,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,4,2,9.5,2.0,0
388,18,3,3,1,4,0,5,3,3,1,1,1,4,14,14,15,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,6,2,14.0,0.75,0
389,18,3,3,1,4,0,5,3,3,1,1,1,7,16,15,17,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,6,2,15.5,0.75,0
390,18,4,2,1,2,0,4,2,2,1,1,3,0,14,17,17,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,6,2,15.5,1.0,0
391,18,4,3,2,1,0,3,2,4,1,4,1,8,12,12,15,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,7,5,12.0,4.0,0
392,18,4,3,2,2,0,4,4,5,1,2,2,0,13,14,14,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,7,3,13.5,3.0,0
393,18,4,3,2,2,0,4,4,5,1,2,2,10,10,8,8,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,7,3,9.0,3.0,0
394,19,3,1,1,3,1,5,4,3,1,2,5,12,14,13,13,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,3,13.5,1.0,1
395,19,2,3,1,3,1,4,1,2,1,1,3,40,13,11,11,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,5,2,12.0,1.0,1
396,19,3,2,1,2,1,3,3,3,4,3,3,0,9,8,10,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,5,7,8.5,1.5,2
397,19,0,1,1,2,2,3,4,2,1,1,5,0,9,10,11,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,2,9.5,1.0,3
398,19,0,1,1,2,3,3,4,2,1,1,5,2,7,8,9,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,2,7.5,1.0,4
399,19,1,1,1,3,2,4,1,2,1,1,3,14,15,13,13,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,2,2,14.0,1.0,2
